40.929737;6.727288;-53
40.924469;6.851102;-53
40.921833;6.91301;-53
40.919201;6.974916;-55
40.916565;7.036824;-55
40.913929;7.098731;-53
40.911297;7.160638;-53
40.908661;7.222546;-53
40.906025;7.284453;-51
40.903393;7.34636;-51
40.900757;7.408267;-51
40.898125;7.470174;-51
40.895489;7.532082;-51
40.895489;7.566328;-53
40.895489;7.600574;-51
40.895489;7.634821;-51
40.895489;7.669068;-51
40.895489;7.703314;-51
40.895489;7.737561;-53
40.895489;7.771807;-53
40.895489;7.806054;-50
40.895489;7.874547;-50
40.895489;7.908793;-52
40.895489;7.94304;-52
40.895489;7.977286;-53
40.895489;8.011533;-53
40.895489;8.045779;-53
40.895489;8.080027;-50
40.895489;8.114273;-50
40.895489;8.14852;-51
40.895489;8.182766;-51
40.895489;8.217012;-50
40.895489;8.251259;-50
40.895489;8.251259;-50
40.889782;8.351715;-52
40.886929;8.401943;-52
40.884071;8.452172;-52
40.881218;8.5024;-52
40.878365;8.552629;-52
40.875511;8.602857;-52
40.872658;8.653085;-53
40.869804;8.703313;-53
40.866951;8.753541;-50
40.864098;8.803769;-50
40.86124;8.853998;-50
40.858387;8.904226;-50
40.855534;8.954454;-50
40.85268;9.004683;-51
40.85268;9.004683;-51
40.85268;9.145338;-52
40.85268;9.215666;-51
40.85268;9.285994;-51
40.85268;9.356321;-53
40.85268;9.426649;-53
40.85268;9.496977;-49
40.85268;9.567305;-49
40.85268;9.637632;-56
40.85268;9.70796;-56
40.85268;9.778288;-50
40.85268;9.848616;-50
40.85268;9.918943;-53
40.85268;9.989271;-53
40.85268;9.989271;-53
40.855793;10.08734;-50
40.857349;10.136375;-50
40.858906;10.18541;-50
40.860462;10.234446;-53
40.862022;10.28348;-53
40.863579;10.332515;-49
40.865135;10.38155;-49
40.866692;10.430585;-47
40.868248;10.479619;-47
40.869804;10.528654;-47
41.082623;10.533546;-54
41.18903;10.535993;-52
41.295441;10.538439;-52
41.401848;10.540885;-49
41.508259;10.543331;-49
41.614666;10.545777;-45
41.614666;10.545777;-45
41.803024;10.545777;-46
41.897202;10.545777;-50
41.991379;10.545777;-50
42.085556;10.545777;-50
42.179733;10.545777;-50
42.273914;10.545777;-47
42.368092;10.545777;-47
42.479393;10.545777;-47
42.590694;10.545777;-47
42.701996;10.545777;-51
42.813293;10.545777;-51
42.924595;10.545777;-47
43.035896;10.545777;-47
43.147198;10.545777;-47
43.147198;10.545777;-47
43.261353;10.535789;-56
43.375507;10.5258;-56
43.489662;10.515812;-52
43.603821;10.505823;-52
43.717976;10.495834;-45
43.83213;10.485846;-45
43.83213;10.485846;-44
43.82357;10.345435;-45
43.819286;10.275229;-45
43.815006;10.205024;-45
43.810726;10.134818;-51
43.806446;10.064613;-51
43.802166;9.994408;-48
43.797882;9.924202;-48
43.793602;9.853997;-50
43.789322;9.783792;-50
43.789322;9.783792;-50
43.783615;9.623975;-47
43.780762;9.544065;-47
43.777908;9.464157;-50
43.775051;9.384249;-50
43.772198;9.30434;-49
43.769344;9.224431;-49
43.766491;9.144523;-55
43.763638;9.064614;-55
43.761002;8.984266;-53
43.758369;8.903919;-53
43.755733;8.823571;-53
43.753101;8.743224;-53
43.750465;8.662876;-53
43.747829;8.582528;-49
43.745197;8.502181;-49
43.742561;8.421833;-53
43.739925;8.341485;-53
43.737293;8.261138;-47
43.734657;8.18079;-47
43.732025;8.100443;-49
43.729389;8.020095;-49
43.751404;7.873324;-49
43.762413;7.799939;-49
43.773422;7.726553;-52
43.784431;7.653168;-52
43.795437;7.579782;-52
43.806446;7.506397;-52
43.801094;7.403657;-55
43.795746;7.300918;-55
43.790394;7.198178;-52
43.785042;7.095438;-52
43.77969;6.992699;-51
43.774338;6.889959;-51
43.76899;6.78722;-51
43.763638;6.68448;-51
