39.037613;23.850557;-53
39.187;23.85351;-55
39.261692;23.854986;-53
39.336384;23.856462;-53
39.411079;23.857939;-54
39.485771;23.859415;-54
39.560463;23.860891;-52
39.635155;23.862366;-52
39.70985;23.863842;-51
39.784542;23.865318;-51
39.859234;23.866795;-49
39.933929;23.868271;-49
40.008621;23.869747;-48
40.083313;23.871223;-48
40.158009;23.8727;-48
40.2327;23.874176;-54
40.307392;23.875652;-54
40.382088;23.877129;-52
40.456779;23.878605;-52
40.531471;23.880081;-57
40.606167;23.881557;-57
40.680859;23.883032;-57
40.75555;23.884508;-57
40.830242;23.885984;-57
40.904938;23.887461;-57
40.97963;23.888937;-55
41.054321;23.890413;-55
41.129017;23.89189;-53
41.203709;23.893366;-53
41.242233;24.252954;-52
41.261497;24.432749;-52
41.280762;24.612543;-53
41.280762;24.612543;-53
41.280762;24.903639;-50
41.280762;25.049187;-49
41.280762;25.194735;-49
41.280762;25.340282;-55
41.280762;25.340282;-55
41.280762;25.77179;-56
41.280762;25.915625;-56
41.280762;26.05946;-56
41.280762;26.05946;-49
41.260216;26.516651;-55
41.253365;26.669048;-56
41.246517;26.821445;-56
41.246517;26.821445;-53
41.259357;27.152138;-53
41.263641;27.262369;-53
41.267921;27.372601;-54
41.272202;27.48283;-54
41.276482;27.593061;-52
41.280762;27.703293;-52
41.280762;27.703293;-49
41.276482;27.960142;-55
41.274342;28.088566;-55
41.272202;28.216991;-55
41.270058;28.345417;-56
41.267918;28.473841;-56
41.265778;28.602264;-52
41.263638;28.73069;-52
41.24366;28.930462;-55
41.233673;29.030346;-59
41.223686;29.130232;-59
41.213696;29.230118;-51
41.203709;29.330004;-51
41.203709;29.330004;-50
41.233673;29.67247;-53
41.24366;29.786625;-53
41.253651;29.90078;-55
41.263638;30.014935;-55
41.263638;30.014935;-44
41.443432;30.034199;-52
41.533329;30.043831;-52
41.623226;30.053463;-47
41.713123;30.063093;-47
41.80302;30.072725;-42
41.892918;30.082357;-42
41.982815;30.09199;-42
42.190742;30.074867;-54
42.294704;30.066305;-56
42.398666;30.057743;-56
42.502628;30.049181;-45
42.606594;30.040621;-45
42.710556;30.032059;-45
42.916035;30.032059;-47
43.018776;30.032059;-48
43.121513;30.032059;-48
43.224255;30.032059;-47
43.326992;30.032059;-47
43.429733;30.032059;-47
43.876652;30.011511;-49
44.025623;30.004662;-49
44.174595;29.997812;-54
44.174595;29.997812;-54
44.174595;29.747383;-48
44.174595;29.663908;-54
44.174595;29.580433;-54
44.174595;29.496956;-51
44.174595;29.413479;-51
44.174595;29.330004;-52
44.174595;29.330004;-52
44.191719;29.153879;-49
44.200279;29.065817;-50
44.208843;28.977753;-50
44.217403;28.88969;-52
44.225967;28.801628;-52
44.234528;28.713566;-52
44.241375;28.398499;-56
44.244801;28.240963;-53
44.248222;28.083429;-53
44.251648;27.925896;-52
44.251648;27.925896;-52
44.233303;27.54796;-50
44.227188;27.421984;-52
44.221073;27.296005;-52
44.214958;27.170027;-52
44.208843;27.044048;-52
44.22311;26.83857;-54
44.230244;26.735828;-55
44.237381;26.633089;-55
44.244514;26.53035;-48
44.251648;26.42761;-48
44.251648;26.42761;-54
44.251648;26.125813;-54
44.251648;26.025213;-54
44.251648;25.924614;-58
44.251648;25.824015;-58
44.251648;25.723415;-49
44.251648;25.622816;-49
44.251648;25.398073;-52
44.251648;25.285702;-52
44.251648;25.17333;-50
44.251648;25.060959;-50
44.251648;24.948587;-49
44.251648;24.836216;-49
44.251648;24.723845;-49
44.245941;24.449873;-48
44.243088;24.312887;-48
44.240234;24.1759;-49
44.237381;24.038914;-49
44.234528;23.901928;-49
44.078278;23.891226;-58
44.000153;23.885876;-59
43.922028;23.880524;-59
43.843903;23.875172;-54
43.765778;23.869822;-54
43.687653;23.864471;-53
43.609528;23.859119;-53
43.334332;23.866459;-60
43.242599;23.868904;-60
43.150867;23.871351;-60
43.059135;23.873796;-56
42.967403;23.876244;-56
42.679733;23.876244;-59
42.535896;23.876244;-59
42.392063;23.876244;-56
42.248226;23.876244;-56
42.248226;23.876244;-54
41.878365;23.876244;-58
41.693432;23.876244;-58
41.508503;23.876244;-61
41.32357;23.876244;-61
41.32357;23.876244;-49
40.930744;23.876244;-56
40.799801;23.876244;-56
40.668858;23.876244;-57
40.537914;23.876244;-57
40.406971;23.876244;-54
40.276028;23.876244;-54
40.145088;23.876244;-54
40.014145;23.876244;-54
39.883202;23.876244;-51
39.752258;23.876244;-51
39.621315;23.876244;-52
39.490372;23.876244;-52
39.359432;23.876244;-54
39.228489;23.876244;-54
39.097546;23.876244;-54
39.097546;23.876244;-54
39.098663;23.20676;-54
39.099033;22.983601;-57
39.099407;22.760439;-57
39.099781;22.537279;-52
39.100151;22.314117;-52
39.100525;22.090956;-56
39.100895;21.867796;-56
39.101269;21.644634;-51
39.101639;21.421474;-51
39.102013;21.198313;-49
39.102386;20.975151;-49
39.102757;20.751991;-53
39.10313;20.52883;-53
39.1035;20.30567;-55
39.103874;20.082508;-55
39.104248;19.859348;-55
39.104618;19.636187;-57
39.104992;19.413025;-57
39.105362;19.189865;-52
39.105736;18.966703;-52
39.10611;18.743544;-55
39.10648;18.520382;-55
39.106853;18.297222;-56
39.107224;18.07406;-56
39.107597;17.850899;-61
39.107967;17.627739;-61
39.108341;17.404577;-56
